,0,1
366,"Okay. And just, Tim, one final question for you. The board report and the news of the clawbacks, et cetera, et cetera, it was all very dramatic. In your view, does that sort of represent – does this report and the events around it sort of represent the high watermark, I guess, of headline risk to the company? Did you get better from here, I guess, is what I’m asking.","{'neg': 0.03, 'neu': 0.903, 'pos': 0.068, 'compound': 0.4019}"
367,"You touched on this earlier about your cash balances and how that plays into HQLA. Obviously, cash has gone up dramatically in this quarter. Could you talk about your targets or your long-term targets on where these cash balances could settle down over the long term? I believe you said something around $200B back in the Investor Day last year.Okay. And when you net all those things out, do you expect that to continue to decline through 2017 or is this something longer term that you’re considering?Yeah, that’s right. Right.","{'neg': 0.0, 'neu': 0.974, 'pos': 0.026, 'compound': 0.3313}"
368,"Good morning. Can't avoid the FICC question. So I heard all your comments. I'm curious to see how you describe like what exactly happened in the quarter. When we think about it versus a peer group that was reasonably consistent and stable this quarter, how much do you attribute to maybe the client mix, which I heard a little bit in your remarks versus maybe just being caught a little bit facilitating client flow during the quarter?","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.8686}"
369,"Okay. Fair enough. And then I personally hate this question, but I'd ask it anyway, because it doesn't make sense to me, but plenty of talk in the market about some version of glass deal, or some greater separation than we've already seen with the capital requirements and the regulatory environment, just curious to get your thoughts on this call.","{'neg': 0.036, 'neu': 0.823, 'pos': 0.142, 'compound': 0.714}"
370,"Okay. One last simple one, or maybe not. MiFID II, just curious on how you're preparing for what's coming and what your gut reaction is the outcome. Can Goldman be a net beneficiary [audio gap] ?","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.743}"
371,"Hello. So just back on FICC again here. Could you help us size, in just dollar terms, the issues around commodities and currencies? It would just be very helpful for us as we think about the forward outlook, and also I believe you mentioned $1 billion of annual revenues in FICC, if I heard you right. Is that a good way to think about the potential revenue generation of that business?","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.8423}"
372,"Okay. And just a last clean-up one here. RWA ticked up in the quarter, both standardized and advanced. Curious if you've seen anything at all in terms of the ability to deploy incremental capital or seen demand for some of your capital by your clients.","{'neg': 0.085, 'neu': 0.748, 'pos': 0.167, 'compound': 0.4939}"
373,"All right. Thanks, guys. Maybe just a broader question, not just on FICC but I'd say FICC and equity trading. It seems like maybe over the past two years the business has been, maybe on a relative basis, a bit more challenged and we can point to lot of things in terms of the client mix, whether it's hedge funds or investment managers, they're facing some pressures. But I just wanted to get a sense: when you guys look at the business and the mix, are you positioned where you want to be? And then when we think about that in terms of the outlook, is there more that can be done on the expense or capital base? Or do you think that you're still – you're looking for a positive kind of revenue backdrop with the current mix that you have? I know that's a lot in there, but just trying to get a sense, because it seems like it wasn't just one quarter.","{'neg': 0.03, 'neu': 0.879, 'pos': 0.091, 'compound': 0.8847}"
374,"Okay. And then maybe just as a follow up, if you could give us the – I don't think you guys gave us the fully phased-in ratios, and I think in the last quarter, maybe a quarter before that, Harvey, you mentioned just in terms of where you think the GSIB buffer would pan out. Any update there? I know everything's kind of potentially in flux you know when we look at the outlook but just how you're thinking about that.","{'neg': 0.0, 'neu': 0.981, 'pos': 0.019, 'compound': 0.1154}"
375,"Good morning. I was hoping you could elaborate on the comment about pipelines being down within the investment banking unit. I guess I'm not surprised on the M&A advisory side but I would've thought the ECM pipelines, given where market levels are, it would've been a pretty solid.","{'neg': 0.026, 'neu': 0.774, 'pos': 0.199, 'compound': 0.8279}"
376,"Okay just separately on the comp rate bringing it down a little bit this quarter, should we think of that as more of an effort to smooth out the year so that there is not as meaningful of a decline in the back half of the year versus the first half of the year or is this signaling a downward, kind of, structural move overall? I realize it's only 1% but I wanted to ask what you're trying to signal there, if anything.Okay. But no comment on do we get as meaningful of adjustment in the back half of the year as maybe we have had in the past?","{'neg': 0.065, 'neu': 0.921, 'pos': 0.013, 'compound': -0.6842}"
377,"Couple questions. Hey, Harvey. You know one thing we've talked about in the past is during periods of rising rates, at least in the past you've historically seen some improving VaR productivity during those periods and so I got a couple questions this morning just on 1Q tends to be the highest quarter in sick [ph] , and my thought is well, look, if vol is down so much right now, today, as you mentioned that's the biggest driver, as of all vol increases do you expect that the VaR productivity could go higher like it had in prior periods of rising rates?","{'neg': 0.031, 'neu': 0.9, 'pos': 0.069, 'compound': 0.4767}"
378,"Okay. Second question is on securities servicing. You mentioned, and you spoke briefly to the year-on-year decline, could you give us a little more color there because you know in the context of higher values in the markets on the equity side at least I would've thought that there would have been an uplift in that line item so I must be missing something. I'm wondering if it's margins or if it's just activity levels. Maybe you could speak to what's going on there.","{'neg': 0.029, 'neu': 0.893, 'pos': 0.079, 'compound': 0.5165}"
